281,26,42,,2,Definitely not worth the price at all.,1976-02-06 07:00:54,1976-02-06 07:00:54,0
282,23,85,,1,Total waste of my money.,1970-11-27 20:10:39,1970-11-27 20:10:39,0
283,30,91,,4,I’m thrilled with this purchase.,2020-01-17 11:49:29,2020-01-17 11:49:29,0
284,41,2,74,4,I’m very satisfied with my purchase.,2003-10-24 11:20:33,2003-10-24 11:20:33,0
285,94,74,,0,Definitely not worth the price.,1988-11-27 15:20:22,1988-11-27 15:20:22,0
286,29,91,,4,This is a must-have.,1974-04-28 06:41:19,1974-04-28 06:41:19,0
287,26,80,20,4,Beautifully made and works like a charm.,2008-03-30 04:20:42,2008-03-30 04:20:42,0
288,76,3,,2,Completely unsatisfied with this purchase.,1984-11-17 06:42:55,1984-11-17 06:42:55,0
289,78,79,,4,This product is exactly what I need.,1991-08-04 03:08:34,1991-08-04 03:08:34,0
290,11,52,,4,Fantastic product worth every cent.,2022-09-29 03:35:30,2022-09-29 03:35:30,0
291,96,65,,4,Works perfectly and is exactly what I was looking for.,1980-03-10 18:14:06,1980-03-10 18:14:06,0
292,23,44,69,4,Very satisfied with this item.,1991-10-02 22:44:17,1991-10-02 22:44:17,0
293,91,37,35,3,It barely works and I’m very disappointed with this purchase.,2000-10-21 13:01:38,2000-10-21 13:01:38,0
294,49,10,,4,It’s perfect for what I was looking for.,1985-12-26 14:21:15,1985-12-26 14:21:15,0
295,6,11,,2,Really disappointed with this product.,1977-01-22 04:32:35,1977-01-22 04:32:35,0
296,45,48,77,1,Poorly designed and not worth the price.,2017-06-09 16:21:44,2017-06-09 16:21:44,0
297,67,91,,3,It’s cheaply made and doesn’t function well.,1984-05-12 03:33:52,1984-05-12 03:33:52,0
298,38,,83,2,Very unhappy with this product.,1972-05-23 15:53:40,1972-05-23 15:53:40,0
299,49,2,,1,Didn’t work as it should.,2012-01-02 22:54:05,2012-01-02 22:54:05,0
