646,28,27,372,27,88,recent Shop,3.40
647,13,86,368,42,118,record Shop,3.90
648,90,70,303,29,72,fund Shop,4.70
649,43,5,420,39,84,role Shop,3.00
650,68,7,269,6,76,wait Shop,4.10
651,96,93,237,14,42,weight Shop,4.40
652,41,98,201,3,32,purpose Shop,4.00
653,61,17,386,6,17,often Shop,4.50
654,26,80,389,22,128,line Shop,3.80
655,28,48,237,19,117,heavy Shop,5.00
656,73,87,446,21,20,trouble Shop,4.30
657,66,14,465,24,45,effect Shop,3.60
658,6,92,388,49,4,social Shop,3.00
659,95,77,437,30,58,everyone Shop,4.30
660,69,48,295,36,58,action Shop,3.80
661,92,52,142,3,59,station Shop,4.60
662,69,27,217,45,107,party Shop,4.90
663,50,10,240,4,103,star Shop,3.50
664,97,72,133,27,16,business Shop,3.90
665,56,53,148,1,18,her Shop,3.10
666,10,89,494,36,193,their Shop,4.60
667,36,30,485,30,135,compare Shop,4.30
668,80,89,247,17,51,beyond Shop,3.80
669,59,33,174,48,2,ball Shop,4.30
670,37,64,473,15,168,between Shop,3.00
671,96,19,318,12,133,it Shop,3.00
672,56,22,101,31,32,particularly Shop,4.40
673,97,29,498,49,122,oil Shop,3.80
674,59,87,157,39,11,program Shop,5.00
675,59,88,207,40,55,reason Shop,4.40
676,46,63,395,17,123,at Shop,4.90
677,18,79,480,17,76,seat Shop,3.80
678,59,45,216,50,14,magazine Shop,3.70
679,36,93,324,13,48,personal Shop,3.20
680,40,69,189,49,73,fast Shop,3.30
681,95,4,311,41,10,else Shop,4.10
682,75,37,134,17,59,across Shop,3.10
683,66,5,190,26,35,eight Shop,3.20
684,51,98,283,13,77,trade Shop,4.50
685,69,51,498,14,221,top Shop,3.20
686,95,63,433,4,20,clear Shop,3.20
687,57,75,281,22,57,wish Shop,4.10
688,78,63,495,8,237,because Shop,3.70
689,82,9,247,29,62,east Shop,3.40
690,43,42,313,19,23,natural Shop,3.90
691,92,24,196,45,38,once Shop,4.40
692,89,60,413,41,8,three Shop,4.30
693,40,56,169,47,41,leg Shop,4.30
694,98,57,230,38,24,what Shop,4.50
695,66,84,127,50,54,best Shop,3.40
696,34,35,313,13,52,parent Shop,3.70
697,88,83,340,24,155,report Shop,3.70
698,0,87,101,2,12,series Shop,3.80
699,13,27,393,8,167,blue Shop,3.80
700,28,34,168,36,22,natural Shop,3.80
701,70,76,185,23,62,game Shop,4.00
702,90,80,243,37,78,threat Shop,4.90
703,56,47,249,34,90,field Shop,5.00
704,36,85,271,37,12,nice Shop,3.30
705,95,79,375,33,3,community Shop,3.80
706,41,78,302,1,37,staff Shop,3.80
707,27,6,500,15,78,walk Shop,3.30
708,0,86,224,46,24,capital Shop,5.00
709,80,20,303,39,151,yard Shop,3.90
710,90,39,189,22,17,only Shop,4.20
711,70,44,255,31,125,poor Shop,3.40
712,65,15,198,25,84,prepare Shop,3.30
713,61,92,142,33,30,consumer Shop,3.40
714,34,60,214,15,89,popular Shop,4.90
715,59,70,391,8,86,environment Shop,4.70
716,36,71,269,50,120,environmental Shop,3.20
717,65,79,310,47,112,air Shop,3.40
718,89,47,417,44,11,social Shop,4.20
719,26,79,189,19,54,help Shop,5.00
720,54,63,381,17,92,collection Shop,3.90
721,18,58,272,47,64,must Shop,3.40
722,52,49,309,33,91,spend Shop,3.40
723,97,25,375,19,129,degree Shop,4.40
724,40,23,324,39,78,never Shop,3.00
725,69,96,418,46,156,hot Shop,3.40
726,13,29,433,6,59,floor Shop,3.60
727,92,43,397,19,43,song Shop,3.30
728,72,51,496,4,205,when Shop,3.40
729,10,15,225,6,21,we Shop,4.40
730,69,66,246,4,72,after Shop,4.90
731,28,11,284,19,51,mention Shop,3.50
732,89,18,220,13,15,care Shop,3.90
733,62,21,455,18,141,career Shop,3.00
734,66,80,112,9,43,follow Shop,3.50
735,28,14,363,22,76,economic Shop,3.70
736,51,88,376,49,124,remain Shop,4.00
737,57,38,133,0,26,occur Shop,4.60
738,65,62,168,35,61,you Shop,4.10
739,89,89,233,11,23,strategy Shop,4.30
740,18,6,459,48,17,ok Shop,3.40
741,37,68,209,42,96,wrong Shop,3.10
742,46,41,207,11,96,for Shop,4.80
743,57,24,239,25,81,memory Shop,3.70
744,61,88,287,33,100,break Shop,4.80
745,66,47,414,41,43,charge Shop,3.00
746,18,93,172,33,16,return Shop,3.60
747,75,16,164,42,25,only Shop,4.00
748,89,88,272,20,119,art Shop,3.50
749,66,34,309,28,133,security Shop,4.20
750,37,54,256,26,2,size Shop,4.20
751,72,25,217,4,65,pattern Shop,4.30
752,78,78,143,45,7,two Shop,5.00
753,72,4,445,15,34,relationship Shop,4.20
754,13,45,251,0,109,feel Shop,3.70
755,90,55,238,38,52,impact Shop,4.20
756,98,53,293,47,17,rock Shop,4.40
757,96,64,483,11,159,one Shop,4.40
758,39,24,237,45,110,matter Shop,5.00
759,51,89,319,0,30,return Shop,3.30
760,73,64,333,28,95,similar Shop,4.40
761,73,72,371,17,99,choice Shop,3.90
762,98,60,326,32,134,affect Shop,4.20
763,75,27,318,2,125,type Shop,3.00
764,34,63,402,1,126,public Shop,4.10
765,59,30,497,38,231,mother Shop,3.30
766,6,91,381,15,179,herself Shop,4.70
767,37,15,286,4,93,rule Shop,4.30
768,19,81,306,29,64,grow Shop,4.30
769,89,2,316,44,148,break Shop,4.70
770,73,98,100,21,39,themselves Shop,3.30
771,70,45,391,38,84,exactly Shop,3.40
772,43,14,340,18,87,whose Shop,3.50
773,47,44,417,11,76,yard Shop,3.60
774,41,9,208,36,38,address Shop,4.50
775,13,63,384,6,120,wide Shop,4.10
776,75,73,102,24,0,worker Shop,3.50
777,70,63,251,4,98,stop Shop,4.70
778,33,35,179,0,54,change Shop,4.30
779,56,31,130,32,27,forget Shop,4.00
780,73,22,500,50,11,month Shop,3.50
781,88,27,280,24,38,scene Shop,3.20
782,41,79,247,1,39,value Shop,4.40
783,36,88,434,8,162,we Shop,4.10
784,28,72,499,24,194,home Shop,3.60
785,33,54,409,7,140,but Shop,4.20
786,95,23,175,32,55,same Shop,3.40
787,90,47,297,22,53,law Shop,5.00
788,4,62,107,11,17,crime Shop,3.70
789,57,66,223,21,46,speech Shop,3.40
790,0,98,230,44,37,number Shop,4.90
791,72,18,371,43,134,civil Shop,4.80
792,46,8,161,13,9,discuss Shop,3.70
793,36,34,341,40,70,exactly Shop,3.10
794,65,68,215,26,74,minute Shop,4.30
795,75,78,160,10,73,attack Shop,5.00
796,13,36,277,46,55,station Shop,3.10
797,52,97,165,23,75,ready Shop,4.10
798,61,93,255,35,40,song Shop,3.20
799,19,96,301,7,129,member Shop,4.90
800,92,69,238,36,92,right Shop,4.90
801,56,49,204,38,68,tell Shop,3.60
802,61,32,180,1,70,issue Shop,3.50
803,73,18,159,5,1,smile Shop,3.40
804,92,29,261,6,93,edge Shop,4.40
805,73,24,479,41,113,program Shop,3.40
806,47,52,334,21,165,democratic Shop,3.10
807,4,90,304,26,146,method Shop,3.10
808,95,16,484,11,233,technology Shop,5.00
809,63,80,183,28,18,traditional Shop,3.10
810,43,63,150,28,57,learn Shop,4.70
811,13,62,257,6,122,face Shop,4.90
812,36,69,174,49,50,stock Shop,5.00
813,75,68,245,47,99,authority Shop,3.20
814,10,45,278,0,46,number Shop,4.10
815,6,76,391,4,70,true Shop,4.90
816,26,16,313,30,65,nearly Shop,3.40
817,98,27,329,19,38,foreign Shop,3.60
818,85,2,470,40,126,various Shop,4.90
819,27,30,171,17,66,bring Shop,3.30
820,78,93,234,9,6,agency Shop,3.50
821,75,94,344,32,128,admit Shop,4.20
822,96,42,244,22,66,owner Shop,3.90
823,33,87,179,6,79,strong Shop,5.00
824,92,90,261,46,31,community Shop,4.40
825,0,36,376,35,90,its Shop,4.50
826,89,68,343,8,170,he Shop,4.30
827,59,91,404,24,33,place Shop,3.20
828,51,93,253,17,124,wait Shop,4.10
829,19,46,414,11,146,cut Shop,3.50
830,78,62,293,29,78,argue Shop,3.30
831,95,78,198,6,95,population Shop,3.30
832,57,32,339,8,116,seem Shop,3.40
833,43,97,111,25,35,growth Shop,4.10
834,36,83,369,11,177,color Shop,4.80
835,10,73,225,27,33,should Shop,3.40
836,66,91,469,16,41,production Shop,4.90
837,68,93,378,42,97,east Shop,3.10
838,75,38,423,46,81,yes Shop,3.80
839,26,24,358,37,22,near Shop,4.20
840,62,35,469,24,96,during Shop,3.10
841,26,55,207,28,3,can Shop,4.60
842,37,58,443,1,18,allow Shop,4.90
843,52,76,239,49,18,care Shop,3.20
844,70,68,357,35,101,fire Shop,3.30
845,95,73,263,36,96,catch Shop,5.00
846,90,51,208,27,36,cell Shop,3.90
847,47,16,131,46,34,if Shop,3.70
848,33,27,343,30,41,standard Shop,3.70
849,37,75,427,35,123,positive Shop,3.70
850,34,80,414,13,58,entire Shop,4.90
851,56,29,334,27,43,use Shop,4.40
852,41,36,476,45,212,view Shop,4.00
853,50,64,163,36,74,Mrs Shop,4.50
854,70,79,175,19,54,sign Shop,3.30
855,80,15,324,48,156,store Shop,3.80
856,46,65,153,45,43,few Shop,4.00
857,98,10,291,8,92,order Shop,4.70
858,41,43,481,24,123,response Shop,4.20
859,57,5,374,31,26,better Shop,3.70
860,63,65,343,0,9,once Shop,3.40
861,62,61,216,25,58,best Shop,3.90
862,10,47,210,7,95,away Shop,4.60
863,33,65,340,21,1,ahead Shop,3.90
864,59,37,244,44,31,film Shop,4.10
865,18,97,439,35,195,if Shop,4.70
866,97,62,254,38,71,letter Shop,3.00
867,56,94,492,32,40,minute Shop,4.10
868,40,78,237,2,83,model Shop,4.50
869,4,94,319,26,47,very Shop,3.20
870,10,93,242,17,81,write Shop,4.30
871,33,34,106,3,1,today Shop,4.60
872,27,32,192,11,45,because Shop,3.50
873,54,41,369,46,128,game Shop,5.00
874,54,52,221,38,79,goal Shop,4.80
875,50,39,416,6,59,staff Shop,3.30
876,40,0,314,22,27,finish Shop,3.40
877,52,94,181,41,34,assume Shop,4.20
878,75,93,403,50,182,arrive Shop,3.50
879,70,51,492,20,17,follow Shop,3.70
880,96,95,118,2,1,oil Shop,3.60
881,96,12,420,33,127,increase Shop,4.40
882,13,58,434,29,108,analysis Shop,4.40
883,68,74,463,24,190,difficult Shop,4.60
884,50,50,242,3,32,right Shop,4.20
885,85,72,363,1,69,better Shop,4.00
886,54,55,399,17,117,career Shop,3.60
887,43,54,314,42,75,system Shop,4.80
888,43,65,286,46,138,much Shop,4.50
889,50,72,145,1,62,direction Shop,4.00
890,34,15,367,31,76,church Shop,3.10
891,61,20,130,36,41,century Shop,3.90
892,90,21,441,11,185,one Shop,3.30
893,13,10,302,20,127,myself Shop,4.70
894,28,18,219,41,95,station Shop,4.50
895,96,5,112,41,32,feeling Shop,3.10
896,37,96,445,48,220,have Shop,3.30
897,33,29,383,27,99,audience Shop,4.60
898,52,48,110,26,43,gun Shop,3.70
899,34,41,205,31,46,conference Shop,5.00
900,40,49,222,48,26,down Shop,4.90
901,10,59,210,7,98,outside Shop,3.20
902,90,89,274,6,123,old Shop,3.60
903,6,2,464,8,57,have Shop,3.00
904,19,49,210,24,34,surface Shop,3.20
905,18,80,306,49,76,pretty Shop,3.60
906,80,97,368,12,55,prepare Shop,3.80
907,96,27,315,6,47,give Shop,4.40
908,82,84,113,32,2,business Shop,3.30
909,50,46,322,12,161,best Shop,4.60
910,89,78,182,39,48,include Shop,3.20
911,92,60,488,16,25,wear Shop,3.50
912,69,80,492,5,41,what Shop,4.70
913,70,87,139,3,1,reality Shop,3.20
914,39,59,427,16,142,now Shop,4.20
915,63,89,421,16,9,kitchen Shop,4.40
916,26,15,107,20,16,low Shop,4.30
917,98,58,396,42,173,hospital Shop,5.00
918,82,38,239,20,63,build Shop,3.80
919,90,1,178,24,89,manager Shop,3.60
920,96,7,478,14,12,large Shop,3.90
921,39,46,418,42,80,little Shop,3.40
922,72,92,319,49,92,environment Shop,4.50
923,26,34,471,45,170,me Shop,4.80
924,26,10,446,43,6,point Shop,3.10
925,80,74,292,35,88,word Shop,3.30
926,50,21,172,4,46,economic Shop,3.50
927,40,74,277,30,123,character Shop,3.70
928,33,96,311,23,147,director Shop,3.40
929,59,26,331,21,41,build Shop,3.80
930,72,12,181,36,31,financial Shop,4.40
931,59,64,292,6,116,mind Shop,4.60
932,89,22,337,5,35,live Shop,3.00
933,75,98,429,35,37,coach Shop,3.30
934,52,13,142,21,67,which Shop,4.20
935,13,87,290,25,105,nor Shop,3.30
936,59,54,201,22,58,really Shop,3.40
937,97,20,418,30,207,democratic Shop,5.00
938,90,71,381,0,59,authority Shop,4.30
939,62,44,220,47,99,instead Shop,4.20
940,57,55,290,11,6,face Shop,4.50
941,56,71,282,18,66,sit Shop,4.00
942,33,47,142,13,6,store Shop,3.90
943,98,29,119,6,46,place Shop,3.00
944,52,87,228,21,102,land Shop,3.30
945,95,89,474,49,176,free Shop,4.00
946,37,47,286,19,58,perform Shop,3.00
947,61,96,166,0,66,reflect Shop,3.50
948,92,54,322,33,156,success Shop,4.70
949,72,65,168,30,10,today Shop,3.40
950,43,16,426,1,36,them Shop,3.20
951,4,0,398,33,180,necessary Shop,4.30
952,6,97,333,32,142,weight Shop,4.20
953,82,5,171,49,8,white Shop,4.80
954,72,28,443,18,213,different Shop,4.20
955,19,65,297,25,97,difficult Shop,3.40
956,34,22,262,19,115,gun Shop,3.60
957,19,56,415,21,193,them Shop,3.80
958,95,94,355,48,177,pull Shop,3.60
959,65,95,456,13,43,hold Shop,4.90
960,95,43,108,31,6,they Shop,3.00
961,90,63,457,6,94,economy Shop,4.20
962,68,52,132,27,3,thousand Shop,4.40
963,26,52,328,9,135,blood Shop,4.10
964,19,30,430,33,46,bed Shop,4.90
965,62,76,399,9,197,day Shop,3.10
966,10,5,454,30,27,local Shop,3.50
967,56,82,160,49,19,very Shop,3.90
968,65,82,278,48,123,collection Shop,4.80
969,98,66,414,49,159,window Shop,5.00
970,89,95,305,31,118,material Shop,4.90
971,72,68,447,42,35,carry Shop,3.70
972,85,83,405,10,111,growth Shop,3.10
973,56,44,134,35,43,fish Shop,3.40
974,37,92,163,28,45,may Shop,3.80
975,33,70,372,46,179,upon Shop,4.60
976,68,69,490,49,99,place Shop,4.90
977,80,39,433,48,138,yeah Shop,3.00
978,75,53,317,39,122,stay Shop,4.90
979,6,46,434,11,30,blood Shop,3.00
980,46,29,315,42,42,seem Shop,4.50
981,46,70,399,12,119,across Shop,3.10
982,4,24,396,35,168,year Shop,3.10
983,46,3,133,2,31,chance Shop,3.10
984,78,43,324,3,66,charge Shop,4.00
985,59,83,172,12,31,political Shop,3.90
986,97,23,208,3,61,player Shop,4.60
987,18,44,435,16,80,yard Shop,4.20
988,33,53,213,41,16,red Shop,4.70
989,54,59,147,4,61,sense Shop,4.90
990,88,46,357,30,46,evening Shop,4.20
991,92,51,168,25,58,wall Shop,4.40
992,62,29,160,45,44,sound Shop,3.90
993,72,83,360,25,87,ok Shop,3.50
994,78,31,364,9,9,for Shop,5.00
995,4,99,274,10,33,add Shop,4.60
996,6,11,117,40,18,social Shop,4.10
997,70,1,279,35,13,later Shop,5.00
998,57,0,267,3,1,reduce Shop,4.70
999,27,7,165,12,60,born Shop,4.70
1000,70,93,308,44,7,defense Shop,4.30
1001,62,68,417,6,62,maintain Shop,4.60
1002,61,82,432,17,86,save Shop,4.30
1003,95,64,249,16,120,provide Shop,3.60
1004,28,87,381,28,135,particularly Shop,3.80
1005,89,46,476,11,136,rock Shop,3.90
1006,97,13,450,36,29,other Shop,4.70
1007,36,55,488,27,152,fund Shop,3.80
1008,43,60,112,49,23,item Shop,4.00
1009,28,62,291,38,100,staff Shop,3.90
1010,40,43,187,20,10,long Shop,4.60
1011,69,46,478,41,177,truth Shop,3.40
1012,36,42,156,28,33,star Shop,4.90
1013,80,85,152,34,9,determine Shop,3.90
1014,92,99,488,1,191,unit Shop,4.20
1015,10,54,464,44,226,vote Shop,4.80
1016,95,7,214,31,75,field Shop,4.30
1017,59,5,125,13,29,dog Shop,3.90
1018,37,4,338,12,90,answer Shop,4.70
1019,68,35,231,50,101,resource Shop,4.80
1020,61,14,474,1,157,probably Shop,3.30
1021,69,47,307,35,119,back Shop,4.70
1022,6,78,370,13,43,activity Shop,3.80
1023,39,97,132,14,48,anything Shop,4.50
1024,75,89,328,25,145,role Shop,4.10
1025,68,13,286,14,134,house Shop,3.20
1026,63,77,300,25,146,artist Shop,4.20
1027,10,22,396,12,133,red Shop,4.10
1028,56,96,308,45,113,space Shop,4.50
1029,37,82,126,25,45,change Shop,4.30
1030,50,75,192,13,47,range Shop,4.70
1031,26,39,429,19,8,its Shop,3.20
1032,36,95,315,47,15,part Shop,3.60
1033,43,66,281,36,8,main Shop,4.20
1034,70,86,200,35,35,score Shop,4.60
1035,26,59,433,50,54,modern Shop,3.90
1036,73,38,102,43,50,participant Shop,5.00
1037,34,26,252,33,30,difficult Shop,4.50
1038,36,61,173,46,84,any Shop,4.50
1039,41,6,160,20,63,despite Shop,4.20
1040,33,73,268,50,74,yes Shop,4.60
1041,75,18,104,10,43,school Shop,3.80
1042,97,35,290,28,39,than Shop,4.80
1043,0,43,257,32,97,huge Shop,4.60
1044,66,55,440,43,72,exactly Shop,3.80
1045,89,19,146,3,47,under Shop,4.80
1046,19,41,361,45,127,hear Shop,3.90
1047,43,25,229,1,23,coach Shop,4.40
1048,96,3,131,29,38,ground Shop,4.20
1049,19,14,184,45,77,role Shop,4.20
1050,72,39,139,20,60,return Shop,4.70
1051,78,13,365,25,90,various Shop,3.20
1052,63,96,359,44,127,say Shop,3.50
1053,72,66,394,6,47,half Shop,4.10
1054,98,0,273,20,131,above Shop,3.00
1055,90,81,369,8,126,quality Shop,3.60
1056,90,91,412,1,129,newspaper Shop,4.10
1057,27,56,407,26,187,series Shop,3.90
1058,88,59,104,32,35,after Shop,4.50
1059,88,87,190,4,53,loss Shop,4.70
1060,54,32,467,9,220,huge Shop,3.20
1061,66,23,210,16,67,program Shop,4.80
1062,50,34,287,38,71,study Shop,3.20
1063,39,84,245,44,89,fund Shop,4.60
1064,47,51,371,16,27,through Shop,4.90
1065,92,14,368,32,76,somebody Shop,3.10
1066,34,68,454,22,84,town Shop,3.40
1067,82,74,485,47,30,consider Shop,4.50
1068,13,65,222,6,67,do Shop,4.90
1069,80,51,495,25,190,image Shop,4.10
1070,62,86,313,44,139,certain Shop,4.80
1071,13,5,417,3,95,president Shop,3.60
1072,41,95,333,37,4,sit Shop,4.00
1073,41,69,480,26,134,back Shop,3.40
1074,88,25,233,36,92,growth Shop,4.30
1075,82,41,106,25,35,subject Shop,4.20
1076,19,94,399,12,124,federal Shop,4.40
1077,4,26,471,49,2,and Shop,4.00
1078,78,87,403,20,44,cut Shop,4.30
1079,19,8,301,41,84,area Shop,3.10
1080,27,42,184,45,33,sister Shop,4.20
1081,46,79,272,20,107,world Shop,4.90
1082,10,98,157,49,77,what Shop,3.90
1083,34,77,463,38,213,even Shop,3.40
1084,96,26,266,32,128,two Shop,3.60
1085,27,75,316,24,125,pretty Shop,3.90
1086,56,25,361,46,138,allow Shop,3.30
1087,73,47,304,37,106,improve Shop,4.50
1088,68,6,196,45,0,part Shop,4.60
1089,69,37,118,25,46,century Shop,3.40
1090,56,73,413,14,62,seek Shop,4.50
1091,34,93,278,16,75,your Shop,3.10
1092,0,10,107,37,33,risk Shop,5.00
1093,34,40,222,13,69,anything Shop,4.70
1094,37,36,364,6,170,west Shop,3.60
1095,72,50,450,46,94,board Shop,4.70
1096,34,29,103,42,47,city Shop,3.90
1097,19,3,482,6,13,three Shop,3.30
1098,73,70,218,18,74,thousand Shop,3.60
1099,13,77,355,4,172,computer Shop,5.00
1100,46,53,307,36,69,per Shop,3.70
1101,4,28,209,47,94,thus Shop,4.60
1102,28,38,483,38,199,drive Shop,4.50
1103,0,63,468,32,24,reduce Shop,3.90
1104,26,98,480,41,128,for Shop,3.50
1105,47,98,190,37,6,place Shop,3.80
1106,47,58,410,0,29,side Shop,3.80
1107,43,64,423,11,97,medical Shop,3.00
1108,34,46,468,25,215,white Shop,3.00
1109,0,92,500,5,153,all Shop,3.00
1110,59,47,431,10,151,truth Shop,3.50
1111,82,54,365,1,175,arrive Shop,3.20
1112,57,82,194,4,84,threat Shop,3.10
1113,50,82,315,17,12,always Shop,4.40
1114,28,75,127,48,20,spring Shop,3.40
1115,69,64,374,49,105,wide Shop,3.20
1116,46,35,128,6,11,image Shop,3.80
1117,97,82,313,32,40,thank Shop,4.70
1118,6,31,432,18,50,training Shop,4.80
1119,70,83,288,38,131,read Shop,5.00
1120,73,96,113,25,28,he Shop,4.90
1121,66,27,333,35,93,without Shop,3.40
1122,97,88,389,19,75,defense Shop,4.80
1123,10,66,273,31,130,pressure Shop,4.30
1124,72,46,137,35,27,term Shop,3.30
1125,90,40,394,50,113,field Shop,4.50
1126,54,35,340,5,42,accept Shop,4.40
1127,40,79,292,48,71,mission Shop,3.40
1128,66,58,472,15,43,win Shop,3.30
1129,92,56,141,3,6,these Shop,5.00
1130,59,46,128,13,58,full Shop,4.00
1131,46,30,268,17,112,president Shop,4.80
1132,66,75,473,40,179,impact Shop,3.10
1133,80,61,136,3,37,from Shop,4.80
1134,59,56,344,15,10,accept Shop,4.20
1135,95,28,242,13,35,kind Shop,3.10
1136,88,63,220,9,60,tough Shop,3.80
1137,50,67,156,42,33,drive Shop,4.60
1138,90,26,344,44,38,difficult Shop,3.70
1139,59,16,243,22,27,answer Shop,4.50
1140,63,53,202,42,14,organization Shop,3.60
1141,46,40,500,3,127,hit Shop,4.90
1142,0,28,367,12,133,view Shop,3.10
1143,50,48,183,3,82,young Shop,4.90
1144,65,99,459,13,66,young Shop,4.70
1145,33,75,362,38,17,bed Shop,4.10
1146,63,97,280,36,53,pull Shop,4.30
1147,96,77,469,16,60,one Shop,4.60
1148,69,90,229,45,35,firm Shop,4.40
1149,46,22,340,39,22,a Shop,5.00
1150,19,48,187,14,74,open Shop,4.20
1151,37,3,489,28,47,interesting Shop,3.30
1152,54,43,443,38,14,per Shop,3.00
1153,4,81,298,45,143,long Shop,3.90
1154,51,65,418,21,154,center Shop,4.80
1155,10,81,421,34,140,poor Shop,4.70
1156,96,30,281,6,86,five Shop,3.30
1157,51,63,201,30,50,tonight Shop,3.40
1158,97,51,216,6,84,impact Shop,4.80
1159,82,44,381,4,57,indeed Shop,3.00
1160,63,90,204,42,38,their Shop,4.00
1161,52,67,438,20,27,recently Shop,4.60
1162,82,58,157,21,1,fire Shop,5.00
1163,92,15,118,25,16,play Shop,4.20
1164,90,49,340,37,151,source Shop,3.50
1165,90,0,169,25,21,product Shop,3.40
1166,63,13,472,40,229,lead Shop,3.60
1167,6,96,318,18,82,bag Shop,4.00
1168,90,88,336,0,1,street Shop,4.70
1169,59,69,148,41,4,beat Shop,4.80
1170,90,16,254,13,67,prove Shop,3.50
1171,89,11,485,15,117,find Shop,4.00
1172,97,14,288,11,71,easy Shop,3.30
1173,68,49,133,42,10,put Shop,3.00
1174,66,18,331,49,10,her Shop,3.10
1175,19,2,483,22,77,real Shop,3.30
1176,18,2,137,25,55,happen Shop,3.60
1177,61,43,305,38,60,car Shop,3.30
1178,51,2,232,0,15,page Shop,3.20
1179,36,86,290,9,66,speak Shop,4.10
1180,70,16,304,20,113,throw Shop,4.80
1181,13,91,232,2,113,whom Shop,4.30
1182,27,57,250,29,54,have Shop,3.10
1183,59,13,156,30,44,often Shop,3.10
1184,54,81,281,18,97,thing Shop,4.70
1185,98,67,298,40,60,idea Shop,3.90
1186,39,58,220,36,60,measure Shop,3.20
1187,82,2,318,22,72,speak Shop,5.00
1188,36,41,428,41,56,tough Shop,3.40
1189,65,35,483,48,41,senior Shop,4.00
1190,47,3,106,25,41,environment Shop,4.90
1191,88,65,131,18,44,leave Shop,4.10
1192,62,63,156,9,61,field Shop,4.60
1193,72,58,441,39,194,often Shop,3.00
1194,72,86,285,21,126,yes Shop,4.90
1195,4,35,291,36,43,sport Shop,4.90
1196,69,89,491,43,195,apply Shop,4.10
1197,80,80,242,32,19,service Shop,4.10
1198,33,90,227,9,3,class Shop,3.70
1199,97,76,224,19,63,discuss Shop,3.90
1200,54,95,153,23,69,response Shop,3.20
1201,98,52,449,38,157,party Shop,3.20
1202,34,94,408,17,14,woman Shop,5.00
1203,18,68,140,45,17,even Shop,4.90
1204,92,53,407,34,132,arm Shop,3.60
1205,27,94,489,6,135,probably Shop,4.50
1206,63,33,488,30,167,within Shop,3.00
1207,61,38,366,40,147,entire Shop,3.60
1208,6,74,396,46,41,marriage Shop,4.30
1209,78,68,160,32,35,difficult Shop,3.30
1210,63,49,360,26,116,score Shop,3.90
1211,78,19,117,36,43,senior Shop,5.00
1212,13,22,353,12,3,much Shop,4.10
1213,78,57,469,20,234,approach Shop,4.10
1214,89,70,119,30,7,peace Shop,3.40
1215,47,92,358,30,99,law Shop,3.70
1216,98,20,239,47,11,notice Shop,4.50
1217,95,5,497,41,180,likely Shop,4.40
1218,85,93,465,18,186,kid Shop,3.80
1219,70,19,148,35,27,change Shop,4.20
1220,92,74,434,1,137,purpose Shop,3.00
1221,78,16,257,1,121,model Shop,4.00
1222,27,87,349,40,26,college Shop,3.50
1223,69,12,398,27,198,never Shop,3.90
1224,78,39,480,38,145,cut Shop,3.20
1225,66,26,108,10,10,enough Shop,4.50
1226,36,9,422,43,70,mouth Shop,4.50
1227,39,25,461,37,175,rather Shop,3.60
1228,62,36,497,15,216,ahead Shop,4.20
1229,97,16,149,41,64,set Shop,3.50
1230,13,17,276,43,50,production Shop,3.10
1231,69,34,303,1,98,between Shop,5.00
1232,39,40,324,45,103,boy Shop,4.00
1233,43,82,432,20,23,pass Shop,3.20
1234,69,43,256,20,116,generation Shop,5.00
1235,63,32,407,5,166,answer Shop,4.10
1236,51,53,409,26,134,total Shop,4.90
1237,89,42,451,19,47,moment Shop,4.90
1238,82,76,317,13,43,energy Shop,4.70
1239,62,97,196,17,41,little Shop,4.20
1240,73,95,194,8,7,student Shop,3.40
1241,90,13,366,48,89,more Shop,3.20
1242,40,88,388,27,54,scientist Shop,3.60
1243,27,62,117,44,21,it Shop,3.80
1244,28,86,391,14,138,dream Shop,3.80
1245,70,9,359,40,64,movement Shop,4.20
1246,41,84,196,33,45,toward Shop,3.30
1247,10,10,296,48,26,commercial Shop,3.50
1248,65,75,332,9,0,once Shop,4.30
1249,47,22,215,30,11,ask Shop,4.30
1250,46,34,420,6,195,hit Shop,3.10
1251,78,29,260,16,35,body Shop,3.60
1252,59,97,419,2,16,side Shop,4.50
1253,51,16,131,38,20,cause Shop,4.20
1254,70,62,443,41,189,throughout Shop,4.40
1255,95,17,209,28,77,manager Shop,3.90
1256,41,8,216,27,104,public Shop,3.50
1257,4,6,434,9,54,on Shop,3.80
1258,33,86,226,26,10,do Shop,3.80
1259,66,93,234,11,114,coach Shop,3.40
1260,75,72,452,48,48,hour Shop,4.70
1261,37,70,254,48,77,specific Shop,4.40
1262,96,40,143,21,49,movie Shop,4.20
1263,69,29,163,35,75,south Shop,3.40
1264,18,62,266,41,28,Mrs Shop,4.80
1265,50,20,226,38,98,think Shop,3.50
1266,37,10,276,11,137,state Shop,3.70
1267,90,10,229,21,43,place Shop,4.10
1268,52,23,335,0,7,wonder Shop,3.20
1269,26,32,140,10,5,people Shop,4.00
1270,70,52,344,11,144,parent Shop,5.00
1271,4,47,458,26,66,trip Shop,3.70
1272,27,1,176,32,19,space Shop,3.70
1273,63,10,255,12,64,above Shop,4.80
1274,50,88,291,40,99,every Shop,4.00
1275,51,35,415,27,82,expect Shop,4.60
1276,69,49,181,4,5,wish Shop,3.10
1277,56,10,194,15,33,situation Shop,3.90
1278,92,95,302,44,19,attorney Shop,3.00
1279,98,77,392,18,170,customer Shop,3.40
