621,33,326,1990-01-12 02:34:29.726868
622,79,399,1980-03-24 19:08:59.567639
623,50,47,1970-10-02 20:17:41.285973
624,85,871,2013-07-11 21:12:19.625824
625,6,1650,2002-07-27 13:15:08.010619
626,89,606,2017-10-03 15:14:15.423436
627,23,1112,1985-04-23 23:49:21.465718
628,80,1421,2016-01-06 22:16:19.394815
629,9,1544,1999-05-23 04:40:27.149178
630,23,622,2020-03-11 16:46:05.988519
631,10,198,2006-03-22 15:03:49.335617
632,86,224,1988-11-14 02:18:29.188242
633,55,573,2001-09-25 03:12:06.886125
634,60,1993,2003-12-03 03:09:11.147484
635,17,505,1986-06-30 20:08:01.114879
636,39,1944,2023-03-19 08:09:06.099834
637,53,1233,1976-12-22 22:55:40.680448
638,96,898,1987-02-04 14:43:41.690151
639,61,58,1980-06-01 02:33:48.896897
640,74,1853,1979-04-11 10:15:19.885127
641,39,615,1983-04-12 04:53:03.073418
642,29,743,1983-08-27 11:09:29.482139
643,14,1797,1994-01-28 17:41:11.630900
644,96,832,2009-02-13 08:42:38.656159
645,55,1637,1988-07-18 17:26:03.988785
646,94,419,2013-08-15 21:33:48.352882
647,59,1773,1986-06-25 11:45:10.217887
648,77,50,1994-03-29 09:42:13.272318
649,19,1424,2000-01-09 17:39:28.670969
650,93,1891,2010-10-13 10:09:51.456441
651,77,680,2013-12-17 21:35:49.051613
652,19,382,2000-10-08 01:47:23.795932
653,76,1240,2010-11-09 22:02:26.007588
654,58,1791,1995-10-17 17:46:18.636323
655,1,176,2008-07-20 13:20:13.391302
656,43,1044,1977-10-20 03:28:55.905813
657,27,1765,1991-07-31 15:10:30.665513
658,98,640,2011-08-11 19:47:30.330343
659,28,931,1999-08-28 10:57:12.584861
660,82,835,1997-05-02 04:03:41.736122
661,92,1290,2013-03-21 15:48:34.737537
662,62,1173,1981-08-12 06:27:07.810897
663,54,178,1992-04-25 21:01:55.243518
664,20,1961,1996-04-21 23:00:01.653478
665,76,382,1989-07-04 14:52:36.664542
666,32,1209,2004-05-14 18:25:00.519935
667,95,1731,1980-09-21 05:55:28.973893
668,6,1958,2000-11-16 14:15:00.874609
669,77,898,1988-03-24 01:19:56.127773
670,39,1589,2006-02-19 03:38:41.892118
671,58,488,2008-03-08 00:05:39.240087
672,56,718,1975-08-22 13:01:14.345196
673,52,911,1974-06-15 05:07:38.907396
674,3,1633,2001-02-21 21:32:34.131558
675,30,376,1997-06-16 20:11:35.736512
676,71,312,2022-04-01 11:26:35.132847
677,28,220,2018-10-03 18:12:15.232911
678,56,920,1981-10-10 00:16:18.428366
679,37,1485,2013-08-20 03:09:14.091832
680,23,1245,2019-05-30 08:27:55.655295
681,30,548,2012-12-09 22:33:18.612504
682,79,1045,1987-04-30 18:46:46.130274
683,57,272,2004-01-12 03:37:39.458458
684,30,1144,2000-11-05 06:49:28.635731
685,15,1485,1985-03-21 19:37:56.094514
686,71,754,2011-11-06 19:39:19.952558
687,55,1707,1998-01-07 09:36:38.872363
688,12,336,2011-03-19 02:01:39.807519
689,65,292,1981-07-07 16:18:41.037790
690,56,1236,2007-03-26 21:11:04.479781
691,60,1330,1970-03-16 19:42:49.529409
692,88,210,2016-09-15 05:02:24.136464
693,11,1700,2018-09-02 01:29:32.309211
694,8,1612,2017-10-04 05:34:45.632386
695,75,1435,2003-05-19 22:16:21.561101
696,25,719,2013-06-30 19:44:59.683603
697,64,911,2006-07-21 05:22:07.687760
698,44,1023,1997-07-29 19:08:09.367742
699,8,1147,2005-11-11 04:43:39.922786
700,18,1423,2022-07-23 15:54:09.451698
701,65,563,2019-11-27 22:11:57.258085
702,13,725,2011-12-21 09:56:27.925817
703,13,1021,1970-02-18 19:57:55.101675
704,78,914,1982-03-04 00:30:30.190748
705,23,1384,1983-01-19 15:11:43.536727
706,66,1876,1982-09-13 10:11:33.646977
707,91,1528,1970-02-06 05:49:06.330150
708,60,1414,2009-05-03 12:26:15.566153
709,71,325,2013-07-04 03:49:07.887000
710,17,1609,1994-01-05 17:27:58.216479
711,92,815,1980-01-04 03:36:28.870879
712,70,70,2015-01-29 19:49:08.680418
713,23,173,2008-05-27 22:02:04.771484
714,3,236,1976-07-05 07:46:17.644992
715,0,295,2012-11-09 16:45:39.745263
716,59,491,1994-11-23 22:27:42.243079
717,38,1339,1973-08-25 11:07:34.660925
718,56,42,1985-07-16 22:41:48.885871
719,83,930,1990-01-10 12:33:33.662176
720,58,545,1971-05-17 11:59:09.884406
721,14,1589,2021-02-01 11:59:41.108054
722,87,699,2006-04-02 07:13:54.547959
723,61,1609,1981-05-12 19:25:04.344877
724,39,1091,2001-01-11 01:57:21.919336
725,71,966,1997-12-22 23:32:17.390829
726,21,945,1986-08-31 23:52:25.123502
727,56,1889,1970-06-28 10:13:33.567205
728,75,166,2008-04-25 05:42:00.590243
729,7,1162,1974-04-21 06:52:41.119990
730,48,1896,1979-07-13 04:23:44.171804
731,1,1289,1978-05-14 07:50:35.798936
732,46,905,1970-05-03 03:27:01.605529
733,97,542,2008-04-28 15:50:53.896883
734,63,1089,1999-08-23 01:43:12.683079
735,27,1515,2018-09-23 07:23:44.908679
736,1,186,2014-07-30 17:11:21.737366
737,20,1672,2011-12-08 22:56:42.838431
738,30,1881,1995-11-02 18:00:47.424327
739,53,787,1991-08-16 04:09:23.316314
740,77,362,1985-02-26 09:59:23.649077
741,91,1955,1976-12-01 18:57:13.464942
742,15,478,1983-04-12 19:23:45.782139
743,28,1215,2024-01-11 04:11:31.607144
744,35,213,2002-02-08 05:26:47.600765
745,12,754,2023-12-22 17:59:16.255217
746,4,982,1986-01-07 10:46:54.203526
747,85,485,2023-05-24 06:20:30.520655
748,55,1538,1996-05-29 11:48:13.601343
749,57,1294,2005-09-21 03:18:02.288855
750,73,327,1992-07-30 21:59:12.100781
751,98,531,1980-06-25 03:06:20.985386
752,88,825,2020-09-04 01:36:39.453651
753,43,1148,1981-05-16 03:48:31.956208
754,72,2,1988-09-27 07:33:33.799303
755,36,1406,1995-08-26 01:20:52.810062
756,85,1056,1973-08-12 00:38:33.770152
757,42,545,2006-09-27 06:30:45.988931
758,18,412,1995-08-24 00:15:41.699423
759,37,823,2012-12-24 04:35:40.262301
760,94,207,1989-09-18 07:43:04.493675
761,19,479,1974-11-13 09:05:22.915449
762,37,1259,1999-08-25 02:01:53.719439
763,33,714,1981-03-26 02:25:03.260497
764,47,1930,1990-12-20 20:11:35.427241
765,59,889,2011-08-22 15:38:48.200305
766,93,1315,2021-07-16 05:14:30.384205
767,58,904,1978-03-17 19:24:15.221296
768,72,571,1973-09-10 18:41:42.167102
769,9,1583,2015-01-04 05:30:46.792446
770,43,311,1982-10-18 20:00:42.109976
771,10,1915,2022-07-20 06:36:12.359347
772,56,344,1995-01-20 21:23:41.429619
773,13,1433,2002-02-02 06:57:38.861602
774,63,786,2004-10-26 18:59:24.571452
775,85,1490,2019-08-11 17:55:32.224560
776,56,1561,1977-05-10 23:51:43.158802
777,16,1575,1995-04-10 19:43:29.173267
778,16,1352,2016-09-25 18:45:20.043812
779,33,974,1977-01-13 20:03:28.208090
780,77,795,1999-11-22 19:20:23.181226
781,88,805,1976-05-05 09:03:44.993399
782,65,1858,1983-09-13 05:06:56.725971
783,35,320,2020-08-28 20:01:13.038781
784,30,1650,1979-12-01 08:33:06.821307
785,99,586,1985-07-06 22:22:00.573720
786,55,65,1998-05-11 21:21:14.102900
787,35,1454,1982-03-21 23:58:34.095271
788,18,238,1992-06-10 02:17:46.964426
789,19,1756,1985-05-18 11:44:39.343538
790,87,1633,1989-12-29 13:06:22.747463
791,53,1928,2023-06-25 08:32:34.433789
792,53,974,2007-10-12 15:05:11.899888
793,84,1137,2008-09-15 06:54:46.378808
794,8,1365,1974-04-27 03:39:28.342958
795,74,1759,2006-05-16 03:57:11.570133
796,28,220,2000-02-23 09:11:21.150060
797,33,920,2021-03-16 07:20:19.429767
798,12,1646,1973-08-16 05:12:28.959385
799,37,1157,2017-09-29 18:24:16.852513
800,57,743,1994-03-24 11:59:04.131579
801,61,1061,1999-03-23 10:16:46.847693
802,13,1314,1986-11-23 04:39:44.460567
803,5,1077,1999-11-05 18:45:32.492953
804,68,1353,1974-03-22 17:47:56.429825
805,97,1544,1978-06-30 15:46:49.423984
806,95,1202,1980-04-05 13:39:10.938296
807,10,1299,1994-02-20 02:20:20.003769
808,68,289,2012-08-31 08:37:34.598975
809,99,1322,2007-04-20 14:58:00.974359
810,88,488,2002-06-16 06:00:52.460275
811,49,802,1973-12-10 20:56:28.536839
812,6,1665,2021-11-17 02:19:26.717137
813,46,771,2000-08-25 15:46:00.168692
814,9,998,1987-03-26 14:34:14.192983
815,69,318,1981-08-11 13:05:29.898707
816,73,83,1989-04-20 02:44:36.069105
817,65,1334,2012-10-20 23:33:53.091527
818,37,1294,1992-12-31 12:04:06.344092
819,78,1417,1997-10-15 05:19:11.033802
820,13,1707,2014-09-14 06:01:34.992825
821,58,1527,1994-09-27 18:06:26.226132
822,99,179,1971-08-08 20:48:51.591331
823,29,1852,1999-03-11 08:04:26.532245
824,46,946,2012-01-14 16:34:13.132725
825,70,1142,2020-10-24 02:48:35.907017
826,16,995,2019-01-11 18:18:41.774661
827,93,1117,2021-04-04 00:05:01.940986
828,27,1198,2024-01-27 20:44:04.624951
829,28,1114,2017-05-22 11:38:39.411061
830,8,1759,2015-04-19 12:41:02.486194
831,58,1726,1979-01-18 16:04:53.126889
832,30,971,1986-06-01 04:53:47.003872
833,41,1289,1985-11-24 04:09:31.667552
834,10,1294,2010-12-27 03:02:36.388754
835,67,1581,1993-02-25 16:46:09.058507
836,16,208,1976-11-04 18:35:31.708605
837,86,195,2002-05-11 13:52:49.113551
838,78,1951,2006-03-18 09:03:02.984627
839,77,1408,2012-06-30 08:13:02.845964
840,95,373,2007-01-14 13:57:09.399312
841,8,818,2013-08-12 13:45:17.471418
842,30,740,1998-05-27 18:29:43.497163
843,3,1995,1973-04-19 03:24:07.785453
844,46,1118,2003-07-07 17:55:34.151717
845,83,32,1992-05-19 11:09:56.139865
846,3,992,2001-08-06 07:49:08.828972
847,10,483,1995-02-03 03:28:09.151296
848,48,521,2014-01-15 10:36:52.027434
849,38,338,2005-12-27 16:47:36.654197
850,98,322,2005-03-30 10:26:03.658281
851,47,992,2005-11-28 02:10:31.342533
852,96,5,1989-03-29 02:28:02.164670
853,48,83,1993-11-10 15:37:32.188241
854,60,790,1991-07-01 23:07:54.137145
855,95,955,1972-09-05 19:31:54.705521
856,59,1726,2019-11-14 15:47:49.895690
857,18,723,2017-10-13 13:18:48.247582
858,9,1594,1983-06-14 11:33:15.525154
859,66,952,1996-10-13 14:33:44.386998
860,35,1233,1985-12-09 19:59:01.899790
861,34,1849,2004-07-30 18:04:37.838897
862,88,1705,1974-06-27 05:04:16.925900
863,73,1711,1981-10-28 02:39:43.633506
864,56,1726,2003-05-04 23:09:46.463467
865,9,543,2022-09-19 04:08:41.674742
866,76,122,2002-07-16 08:19:48.009151
867,62,497,1974-08-14 13:07:33.542180
868,47,1766,1986-03-20 12:12:43.170122
869,55,994,1988-12-22 12:16:57.533886
870,15,919,2013-03-27 08:56:56.248930
871,70,1490,1976-07-01 22:16:03.852949
872,7,1896,1980-09-26 06:27:28.166057
873,63,32,2004-01-29 01:31:16.921442
874,36,243,2004-04-19 05:35:32.624640
875,17,220,1976-09-30 00:07:25.000922
876,39,1770,1997-05-30 11:43:48.296358
877,96,1915,2013-11-26 21:21:16.272290
878,91,1124,1973-04-18 16:54:44.368366
879,78,755,1982-09-09 22:27:05.911334
880,92,273,2021-05-30 14:46:36.364232
881,29,1757,2014-05-23 15:19:40.955645
882,61,1283,1973-04-26 07:47:41.547702
883,26,656,2001-08-20 06:40:58.504981
884,39,1587,2022-03-31 01:02:00.521883
885,25,1924,1973-08-31 05:29:16.869731
886,21,1440,1980-03-10 02:56:11.214578
887,58,1251,2009-11-11 07:20:13.364396
888,77,1904,2011-09-11 14:20:15.447665
889,56,1829,1985-01-26 16:00:08.241812
890,27,1530,1975-08-26 02:57:16.324280
891,36,1303,2002-02-02 19:08:48.209272
892,11,969,2017-09-08 22:59:04.286956
893,41,378,2024-06-16 03:46:11.929877
894,24,494,2006-05-24 15:19:27.365277
895,99,122,1994-07-25 06:38:46.771142
896,3,667,2002-11-07 12:07:43.152492
897,19,875,2013-10-27 15:49:40.904877
898,16,1574,2011-08-20 05:02:42.546761
899,33,1993,1970-03-02 19:42:46.384233
900,13,979,2021-05-01 01:28:59.372480
901,28,114,1973-05-17 01:05:42.052387
902,6,998,2011-04-20 08:48:02.373664
903,11,1033,2000-03-22 15:54:32.583810
904,9,1431,2016-11-19 07:56:44.869478
905,11,1480,1989-09-08 11:58:34.571962
906,19,757,1977-09-19 03:50:35.291446
907,91,1087,1978-05-24 03:58:37.029395
908,79,166,2005-11-15 17:59:29.554927
909,6,198,1988-08-01 21:08:52.620001
910,92,764,1993-07-15 20:45:46.178725
911,50,1144,2019-05-15 02:26:09.230008
912,41,1829,2011-02-19 05:00:43.326883
913,13,698,2023-09-18 23:42:56.226826
914,1,491,1977-09-06 22:27:48.904563
915,30,651,1997-01-11 02:32:48.909212
916,30,195,1981-11-09 00:47:42.456208
917,33,596,1989-02-15 15:54:56.492079
918,87,591,1970-05-06 08:17:00.918908
919,91,1690,1975-05-26 11:02:32.342095
920,14,598,1973-07-18 19:05:42.351046
921,91,354,1970-02-09 09:28:54.501690
922,22,1083,1997-01-18 20:21:23.495501
923,47,1997,2022-11-28 19:45:24.285204
924,71,1704,2017-11-27 20:32:47.255200
925,71,464,1992-12-19 12:35:25.811388
926,1,198,2017-06-03 21:01:15.358956
927,13,1074,1975-10-31 08:44:25.428773
928,83,1633,1972-10-23 10:57:00.001288
929,77,247,2006-08-11 18:54:04.555010
930,45,822,2005-11-17 22:00:03.527637
931,26,617,1980-12-14 09:13:45.425570
932,78,1853,1977-09-12 20:26:35.302410
933,91,1407,2007-11-04 04:39:50.278745
934,88,1874,2005-08-21 16:59:46.893447
935,28,705,2000-09-11 02:38:58.011807
936,24,48,2004-12-21 09:14:31.125653
937,41,1482,2010-04-24 11:03:23.961938
938,6,1919,1999-10-28 03:19:40.679985
939,85,1834,1989-08-15 00:20:52.061101
940,79,1719,2016-08-28 13:53:53.988011
941,20,798,1988-12-08 06:51:25.343421
942,78,345,1974-02-14 06:43:38.043625
943,97,769,2018-08-30 11:41:42.498020
944,25,955,1998-12-25 09:49:55.629326
945,74,667,2012-04-01 19:58:21.424129
946,3,945,2009-11-03 12:30:08.445630
947,33,1759,2015-02-13 19:24:28.300329
948,82,50,1979-08-13 15:13:13.943448
949,15,1849,1971-08-24 23:16:51.603158
950,93,1577,2015-11-26 13:13:14.021353
951,92,1381,2020-08-01 15:20:31.008081
952,10,1904,1985-11-11 17:38:22.377541
953,88,1993,2017-05-25 05:38:05.382803
954,83,1813,2008-02-01 23:34:09.398364
955,75,1364,2022-08-28 06:38:48.466458
956,58,1616,1991-02-05 02:29:08.103370
957,46,1023,2011-07-10 21:53:24.913232
958,89,69,1982-08-05 23:19:01.878715
959,4,1604,2017-07-02 19:18:54.221238
960,97,1731,2012-12-14 15:04:42.478469
961,85,1565,1976-12-03 21:07:32.885815
962,98,820,2004-10-25 08:03:06.970078
963,52,723,1972-07-02 03:53:17.571372
964,70,1737,1979-06-13 05:42:56.123379
965,12,1524,1986-06-01 05:06:11.586288
966,96,1902,1997-09-15 02:58:59.407930
967,81,43,1990-05-29 05:27:05.928907
968,89,28,2021-05-05 05:01:53.759575
969,5,694,1979-11-18 13:01:17.099291
970,22,708,1991-07-22 18:05:54.488133
971,2,1321,1982-10-28 16:35:11.493564
972,71,1136,1985-10-31 04:40:51.448595
973,44,1473,2008-08-25 15:16:41.352362
974,15,1102,1988-02-18 13:36:12.682170
975,71,248,2003-11-25 05:08:18.911595
976,16,312,2018-09-23 15:13:00.632677
977,85,146,1988-06-17 02:50:43.936279
978,55,1559,1993-10-28 13:18:47.245620
979,77,1023,1970-06-04 07:57:45.347967
980,68,1005,2017-04-25 00:02:18.276408
981,46,1060,2006-03-18 13:38:07.161853
982,33,311,2010-09-18 18:01:21.168599
983,18,33,1991-03-31 13:50:56.828220
984,7,1504,1975-03-24 02:00:00.712388
985,31,966,2000-04-27 07:33:13.252513
986,63,1299,1983-07-09 05:19:31.923873
987,26,364,1984-12-31 02:43:08.681986
988,94,1033,1991-06-26 22:55:28.227219
989,41,1570,2007-07-28 10:42:59.489033
990,91,412,2006-07-03 16:20:32.565471
991,93,258,2007-12-14 18:43:51.824654
992,59,571,2006-07-11 09:38:35.744529
993,93,1873,1995-11-15 07:03:16.990958
994,72,1453,1991-04-11 01:30:08.113759
995,92,1613,1992-03-10 02:15:15.685609
996,13,1874,1976-02-25 18:46:00.065115
997,21,1621,2005-05-19 13:16:57.431361
998,28,998,1990-03-03 07:30:55.469134
999,97,184,2004-12-13 21:32:00.489817
1000,85,822,2007-01-31 10:40:11.320563
1001,89,1242,2004-06-19 11:02:56.315152
1002,41,979,1979-11-18 14:34:20.070442
1003,38,1595,1983-01-29 23:37:05.602812
1004,86,1544,1972-09-06 14:38:02.048766
1005,44,1082,1984-06-26 04:27:06.200347
1006,34,850,1989-08-01 10:03:46.461357
1007,52,1453,1993-07-13 04:48:38.494903
1008,20,1831,1975-10-27 22:53:10.328269
1009,5,1480,1979-03-09 22:35:02.995106
1010,87,788,1991-09-12 19:47:26.456485
1011,16,1986,2016-01-28 00:19:47.389834
1012,92,1812,2009-12-23 04:50:10.095862
1013,46,214,1990-04-28 07:17:58.464807
1014,9,784,2012-08-11 05:24:43.123842
1015,69,1804,2012-06-30 02:36:38.740293
1016,20,32,1983-05-19 05:46:17.350090
1017,43,238,2015-03-18 22:10:30.738930
1018,27,737,1991-06-26 08:01:50.743565
1019,10,820,2019-10-30 05:27:49.989197
1020,60,98,1973-07-21 02:28:51.275569
1021,96,58,1987-10-07 01:19:50.519913
1022,40,1601,1983-01-07 11:29:47.353106
1023,55,1074,1981-05-09 21:08:42.283410
1024,50,181,2018-05-15 01:03:23.328702
1025,36,915,1977-03-05 19:54:48.215541
1026,94,247,2018-12-07 19:11:08.162664
1027,77,1991,2008-12-13 05:48:04.716887
1028,80,429,2020-11-30 22:18:36.756507
1029,28,371,1993-08-04 02:33:26.756395
1030,60,220,1990-06-13 09:55:10.123480
1031,27,1466,2010-06-01 00:22:05.182122
1032,85,1366,1975-04-03 08:36:18.851217
1033,26,1589,1970-06-02 01:00:48.398011
1034,51,34,1998-09-18 02:10:11.991040
1035,61,1851,1983-05-07 11:23:29.884722
1036,91,427,2012-06-06 14:30:44.183293
1037,5,1931,2019-10-03 11:39:06.030822
1038,96,1410,1988-05-18 00:27:39.615658
1039,18,155,1995-08-20 05:03:24.315790
1040,86,50,2010-09-18 18:46:54.727054
1041,56,1561,1971-10-08 00:59:37.333791
1042,57,1352,1987-05-07 03:32:45.270343
1043,69,147,2023-02-21 12:54:21.399584
1044,42,1739,1977-12-29 03:42:11.076315
1045,92,247,2021-06-22 14:09:03.890578
1046,54,1891,1997-11-21 19:57:16.925622
1047,18,829,1973-02-18 20:24:12.266086
1048,12,1853,2017-08-26 11:25:34.831781
1049,41,114,1986-08-01 20:00:28.606370
1050,16,51,2016-09-11 13:50:12.968124
1051,60,790,2002-10-09 17:41:38.755980
1052,34,1949,2005-10-28 18:22:03.511868
1053,5,779,1974-03-30 21:04:07.131778
1054,88,1435,1982-01-12 06:17:57.285089
1055,21,923,2016-08-12 15:42:58.846336
1056,8,1621,2017-03-17 23:09:03.361050
1057,98,1130,2001-01-29 23:35:35.890687
1058,38,1060,2009-12-11 02:09:37.628210
1059,27,1986,2023-07-15 20:34:43.201455
1060,46,984,1989-04-22 02:56:24.528131
1061,83,1147,1976-06-06 16:42:40.772307
1062,32,1695,2022-04-27 10:03:14.878181
1063,15,585,2023-08-28 20:16:00.489203
1064,7,1669,2003-11-23 23:51:37.522623
1065,88,395,2020-09-18 05:50:26.356923
1066,47,401,2023-07-28 13:28:27.897253
1067,35,1075,1984-06-16 16:15:26.371806
1068,88,953,2019-04-12 18:00:58.472375
1069,25,1915,1985-04-13 00:39:03.524051
1070,23,1984,2024-03-03 22:12:54.235549
1071,56,708,1977-08-18 09:45:21.481409
1072,23,1482,2010-12-01 00:31:15.756786
1073,55,994,2024-04-29 08:19:57.518882
1074,40,1361,1987-10-11 04:15:55.958005
1075,15,594,2016-02-19 19:19:36.131522
1076,39,366,1972-02-09 03:36:04.439924
1077,43,743,2018-01-10 20:13:03.197465
1078,81,1976,1983-04-23 00:22:08.178749
1079,16,1821,1994-03-09 04:18:20.364491
1080,40,1414,1970-10-14 22:02:24.157853
1081,23,815,2024-08-06 15:29:44.456770
1082,79,535,1971-09-05 00:56:11.388100
1083,2,318,1974-03-04 15:36:38.362513
1084,69,1802,2000-02-19 20:33:36.797616
1085,47,1426,1993-10-18 09:11:07.010183
1086,59,1174,2000-12-09 01:02:06.719832
1087,21,1512,2022-07-28 18:16:32.935591
1088,39,195,1983-11-27 02:36:32.317331
1089,87,983,1996-03-30 01:37:22.765929
1090,37,34,1977-10-12 20:43:58.774783
1091,42,654,1992-08-11 03:43:58.377576
1092,58,58,1975-01-02 04:27:56.701548
1093,76,1075,1996-07-19 12:33:34.703928
1094,57,818,1985-08-14 11:22:49.073190
1095,2,1361,2021-12-02 16:31:58.123552
1096,76,1530,2000-01-20 04:43:18.518777
1097,24,1111,1974-10-18 19:08:48.715757
1098,54,271,1990-12-25 21:30:42.249079
1099,78,1285,2014-10-09 17:59:11.542755
1100,91,787,2020-08-05 07:32:23.767749
1101,22,100,1973-09-25 20:48:36.149864
1102,56,29,1989-03-07 16:46:45.591029
1103,61,984,2006-02-11 01:31:15.197261
1104,98,438,1984-01-25 11:10:12.595222
1105,45,128,2013-03-11 07:06:52.355645
1106,14,421,1989-11-30 14:56:16.723807
1107,91,278,1985-04-07 03:03:04.840047
1108,7,1515,1972-11-04 05:33:10.102580
1109,5,1897,2008-12-06 19:04:27.193660
1110,46,121,2019-06-28 07:11:32.099644
1111,2,685,1996-12-13 01:38:47.457338
1112,42,716,1974-10-17 07:46:33.797518
1113,21,1083,2004-07-28 07:20:31.155301
1114,64,100,1990-04-10 12:53:21.656253
1115,10,993,2001-03-05 06:51:20.068784
1116,85,1509,1984-03-19 09:34:55.292527
1117,57,796,2003-08-07 19:04:42.518991
1118,69,46,2019-01-04 23:26:28.636599
1119,0,224,1993-04-23 01:34:44.381108
1120,61,1203,1975-06-14 12:12:08.172339
1121,15,1958,2014-04-14 11:58:38.947272
1122,4,1283,1987-01-28 16:12:28.236190
1123,16,325,1974-09-19 01:22:24.898763
1124,38,1959,1996-09-24 11:19:41.148671
1125,89,1137,1996-03-26 11:57:54.272857
1126,67,1338,1975-09-01 02:43:23.164357
1127,44,1400,2012-12-08 21:23:17.456877
1128,8,1238,2008-11-27 04:50:04.275085
1129,80,499,1990-12-30 11:03:57.061764
1130,70,632,2017-02-17 22:12:38.833400
1131,73,1332,2012-09-28 18:59:40.338362
1132,66,1112,2017-03-17 17:22:34.515194
1133,38,1377,1991-06-08 16:32:03.882030
1134,23,1038,2017-12-13 19:26:09.695742
1135,73,638,2010-12-12 09:52:23.255102
1136,10,559,2015-10-10 21:52:08.979576
1137,61,495,1989-06-29 06:35:11.121074
1138,82,82,1997-07-23 04:59:23.318227
1139,41,1459,1991-05-16 18:12:40.277556
1140,62,764,1987-02-06 14:47:57.632606
1141,9,1404,2024-02-08 18:59:02.340741
1142,1,1321,1974-12-22 22:40:35.957152
1143,25,492,2010-02-10 05:56:33.714891
1144,19,1577,1988-04-03 22:54:07.614388
1145,1,586,2010-03-13 15:20:14.005519
1146,20,945,2023-12-30 17:58:37.716403
1147,22,1970,2020-02-15 08:03:57.355285
1148,82,1897,2003-12-08 23:11:43.603205
1149,51,1056,1996-05-15 05:59:57.995951
1150,3,1711,1973-08-08 16:58:05.827951
1151,51,1796,2021-06-16 20:04:14.038823
1152,39,817,1984-12-13 11:17:51.127156
1153,49,22,1970-12-10 02:32:09.296277
1154,5,1879,1998-09-04 11:13:17.364220
1155,82,418,2014-12-25 20:00:31.598785
1156,11,157,1991-12-08 01:10:30.773585
1157,27,993,1974-03-09 04:04:36.914946
1158,89,292,1981-04-26 14:11:39.225157
1159,90,1600,1970-06-23 04:17:46.536525
1160,88,92,2001-04-25 01:20:38.710796
1161,68,1589,2017-02-10 02:34:20.298988
1162,61,261,1997-11-05 15:00:56.949725
1163,92,1204,2011-11-01 23:41:15.460702
1164,77,1959,2022-02-09 20:02:13.690497
1165,38,287,2012-05-15 00:07:17.319527
1166,46,1649,1979-05-18 10:22:25.403752
1167,80,740,1981-08-29 05:54:09.844408
1168,38,567,1983-07-17 05:25:00.867120
1169,34,1551,1981-09-08 11:11:59.474061
1170,67,1313,1976-01-22 23:34:08.674330
1171,20,1510,2022-05-11 13:29:51.558106
1172,58,354,2020-06-10 21:12:56.972847
1173,87,332,2015-01-26 00:26:15.737592
1174,6,520,1995-08-17 04:18:39.684466
1175,59,1773,2011-03-26 13:46:21.629448
1176,67,1803,1996-04-02 15:21:49.659795
1177,7,1353,2023-04-07 21:06:41.819760
1178,23,1569,2008-09-26 11:07:35.728107
1179,94,696,2021-12-30 00:02:44.423042
1180,16,1558,2010-03-01 03:31:03.490331
1181,52,1638,1970-01-28 19:47:14.672126
1182,33,371,1984-09-03 01:33:36.025365
1183,29,1317,1987-05-09 18:31:12.400756
1184,61,1329,2004-11-25 14:39:30.486782
1185,77,737,1984-12-19 17:13:55.804684
1186,43,1314,1970-11-07 11:08:54.345382
1187,46,1202,1970-12-10 11:17:16.910916
1188,6,1341,1995-09-20 14:49:33.270210
1189,61,1175,2017-04-26 01:19:39.833271
1190,25,508,1985-11-21 10:57:50.083247
1191,41,367,1978-05-29 03:16:17.468556
1192,27,371,1984-10-02 09:29:21.225357
1193,22,1010,1977-06-18 04:53:06.865534
1194,18,684,2006-07-11 19:07:04.470159
1195,69,889,1982-08-26 22:06:03.860461
1196,15,815,1988-11-09 19:53:14.730726
1197,7,517,2001-08-31 13:09:29.180100
1198,79,1604,2002-05-20 21:44:39.704108
1199,87,994,2002-11-25 05:27:09.302862
1200,31,1970,2013-07-31 02:32:17.077301
1201,31,782,2011-08-15 08:16:17.041908
1202,62,1617,1997-12-11 22:18:02.256921
1203,86,366,1972-06-18 22:45:04.926718
1204,95,1902,2010-03-09 04:29:27.199843
1205,73,739,1998-06-19 23:05:37.989202
1206,69,373,1982-08-23 11:09:51.239282
1207,13,1490,1991-08-07 05:45:16.200156
1208,86,1646,1993-10-05 18:42:51.714967
1209,41,1023,2013-06-26 21:36:06.349072
1210,71,1433,2008-11-07 07:08:04.576202
1211,82,278,1974-07-13 20:46:37.060421
1212,83,835,1997-07-02 23:00:37.029700
1213,48,645,1999-01-22 06:09:44.657841
1214,26,924,2009-04-30 04:21:09.129631
1215,86,448,2011-11-06 20:27:01.596239
1216,37,34,1986-07-14 00:38:29.006071
1217,68,1639,1970-10-28 06:17:52.728496
1218,35,499,1995-02-05 00:53:46.655557
1219,58,429,2007-08-26 16:47:09.659325
1220,76,57,2011-03-12 11:08:32.596725
1221,98,914,2020-12-20 16:05:22.052478
1222,91,575,1998-07-09 00:46:22.482781
1223,66,1530,1974-05-05 16:13:00.328452
1224,55,1948,1974-02-21 22:37:25.998692
1225,75,252,1977-11-03 12:23:20.121882
1226,40,1229,2000-06-11 09:32:07.669194
1227,85,132,2010-09-13 09:18:04.000579
1228,12,243,1977-10-21 17:34:27.748167
1229,55,1773,2023-05-11 14:24:43.310129
1230,6,471,2019-02-19 00:54:28.982983
1231,95,898,2011-08-19 07:34:34.019114
1232,12,1317,1997-09-13 02:45:22.242750
