279,69,54,,5,I will definitely be buying again soon.,2016-11-11 21:03:43,2016-11-11 21:03:43,0
280,78,47,24,2,This is a disaster.,2010-01-17 23:49:03,2010-01-17 23:49:03,0
281,50,98,,2,This is one of the worst product I’ve bought in a while.,1973-11-23 15:11:03,1973-11-23 15:11:03,0
282,17,98,,5,I am so happy with my purchase.,2002-04-30 07:02:15,2002-04-30 07:02:15,0
283,30,90,,0,Very disappointed with the quality.,2011-07-12 23:42:09,2011-07-12 23:42:09,0
284,62,88,23,5,I am so happy with this item.,1993-06-01 23:43:28,1993-06-01 23:43:28,0
285,52,,81,0,Not happy with this purchase.,2012-07-30 09:22:51,2012-07-30 09:22:51,0
286,3,,57,4,Love the quality and performs well.,1970-10-01 19:47:24,1970-10-01 19:47:24,0
287,17,48,,2,Really disappointed with this purchase.,1979-11-22 15:01:25,1979-11-22 15:01:25,0
288,35,56,62,2,It’s just not there.,2008-09-12 11:33:54,2008-09-12 11:33:54,0
289,43,,65,5,I am thrilled with this.,1975-03-07 01:42:21,1975-03-07 01:42:21,0
290,84,,97,3,I would not buy this!,1974-06-08 11:20:39,1974-06-08 11:20:39,0
291,82,30,,5,The quality and totally worth the money.,2021-02-09 15:22:01,2021-02-09 15:22:01,0
292,35,72,,5,Excellent quality and very easy to use.,1975-03-22 18:43:40,1975-03-22 18:43:40,0
293,83,1,68,5,I’m very satisfied with my purchase!,1981-03-24 23:44:28,1981-03-24 23:44:28,0
294,89,93,,5,I will definitely be buying again soon.,2013-06-02 03:46:09,2013-06-02 03:46:09,0
295,66,10,,4,This product is a fantastic product.,1989-06-28 14:53:21,1989-06-28 14:53:21,0
296,77,67,1,4,Very satisfied with my purchase!,2014-02-05 09:52:55,2014-02-05 09:52:55,0
297,0,38,,5,I’m beyond satisfied with my purchase.,1981-06-30 09:51:25,1981-06-30 09:51:25,0
298,44,5,,3,It’s flimsy and doesn’t deliver as promised.,1976-09-24 04:00:57,1976-09-24 04:00:57,0
299,14,,74,4,Very satisfied with my purchase!,2005-11-21 13:56:33,2005-11-21 13:56:33,0
